classe,survivant,nom,sexe,age,prix,embarquement

2,0,Giles, Mr. Edgar,male,21,11.5,S

2,0,Giles, Mr. Frederick Edward,male,21,11.5,S

2,0,Giles, Mr. Ralph,male,24,13.5,S

2,0,Gill, Mr. John William,male,24,13,S

2,0,Gillespie, Mr. William Henry,male,34,13,S

2,0,Givard, Mr. Hans Kristensen,male,30,13,S

2,0,Greenberg, Mr. Samuel,male,52,13,S

2,0,Hale, Mr. Reginald,male,30,13,S

2,1,Hamalainen, Master. Viljo,male,1,14.5,S

2,1,Hamalainen, Mrs. William (Anna),female,24,14.5,S

2,0,Harbeck, Mr. William H,male,44,13,S

2,1,Harper, Miss. Annie Jessie Nina,female,6,33,S

2,0,Harper, Rev. John,male,28,33,S

2,1,Harris, Mr. George,male,62,10.5,S

2,0,Harris, Mr. Walter,male,30,10.5,S

2,1,Hart, Miss. Eva Miriam,female,7,26.25,S

2,0,Hart, Mr. Benjamin,male,43,26.25,S

2,1,Hart, Mrs. Benjamin (Esther Ada Bloomfield),female,45,26.25,S

2,1,Herman, Miss. Alice,female,24,65,S

2,1,Herman, Miss. Kate,female,24,65,S

2,0,Herman, Mr. Samuel,male,49,65,S

2,1,Herman, Mrs. Samuel (Jane Laver),female,48,65,S

2,1,Hewlett, Mrs. (Mary D Kingcome) ,female,55,16,S

2,0,Hickman, Mr. Leonard Mark,male,24,73.5,S

2,0,Hickman, Mr. Lewis,male,32,73.5,S

2,0,Hickman, Mr. Stanley George,male,21,73.5,S

2,0,Hiltunen, Miss. Marta,female,18,13,S

2,1,Hocking, Miss. Ellen Nellie,female,20,23,S

2,0,Hocking, Mr. Richard George,male,23,11.5,S

2,0,Hocking, Mr. Samuel James Metcalfe,male,36,13,S

2,1,Hocking, Mrs. Elizabeth (Eliza Needs),female,54,23,S

2,0,Hodges, Mr. Henry Price,male,50,13,S

2,0,Hold, Mr. Stephen,male,44,26,S

2,1,Hold, Mrs. Stephen (Annie Margaret Hill),female,29,26,S

2,0,Hood, Mr. Ambrose Jr,male,21,73.5,S

2,1,Hosono, Mr. Masabumi,male,42,13,S

2,0,Howard, Mr. Benjamin,male,63,26,S

2,0,Howard, Mrs. Benjamin (Ellen Truelove Arman),female,60,26,S

2,0,Hunt, Mr. George Henry,male,33,12.28,S

2,1,Ilett, Miss. Bertha,female,17,10.5,S

2,0,Jacobsohn, Mr. Sidney Samuel,male,42,27,S

2,1,Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy),female,24,27,S

2,0,Jarvis, Mr. John Denzil,male,47,15,S

2,0,Jefferys, Mr. Clifford Thomas,male,24,31.5,S

2,0,Jefferys, Mr. Ernest Wilfred,male,22,31.5,S

2,0,Jenkin, Mr. Stephen Curnow,male,32,10.5,S

2,1,Jerwan, Mrs. Amin S (Marie Marthe Thuillard),female,23,13.79,C

2,0,Kantor, Mr. Sinai,male,34,26,S

2,1,Kantor, Mrs. Sinai (Miriam Sternin),female,24,26,S

2,0,Karnes, Mrs. J Frank (Claire Bennett),female,22,21,S

2,1,Keane, Miss. Nora A,female,46,12.35,Q

2,0,Keane, Mr. Daniel,male,35,12.35,Q

2,1,Kelly, Mrs. Florence Fannie,female,45,13.5,S

2,0,Kirkland, Rev. Charles Leonard,male,57,12.35,Q

2,0,Knight, Mr. Robert J,male,39,0,S

2,0,Kvillner, Mr. Johan Henrik Johannesson,male,31,10.5,S

2,0,Lahtinen, Mrs. William (Anna Sylfven),female,26,26,S

2,0,Lahtinen, Rev. William,male,30,26,S

2,0,Lamb, Mr. John Joseph,male,30,10.71,Q

2,1,Laroche, Miss. Louise,female,1,41.58,C

2,1,Laroche, Miss. Simonne Marie Anne Andree,female,3,41.58,C

2,0,Laroche, Mr. Joseph Philippe Lemercier,male,25,41.58,C

2,1,Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue),female,22,41.58,C

2,1,Lehmann, Miss. Bertha,female,17,12,C

2,1,Leitch, Miss. Jessie Wills,female,31,33,S

2,1,Lemore, Mrs. (Amelia Milley),female,34,10.5,S

2,0,Levy, Mr. Rene Jacques,male,36,12.88,C

2,0,Leyson, Mr. Robert William Norman,male,24,10.5,S

2,0,Lingane, Mr. John,male,61,12.35,Q

2,0,Louch, Mr. Charles Alexander,male,50,26,S

2,1,Louch, Mrs. Charles Alexander (Alice Adelaide Slow),female,42,26,S

2,0,Mack, Mrs. (Mary),female,57,10.5,S

2,0,Malachard, Mr. Noel,male,25,15.05,C

2,1,Mallet, Master. Andre,male,1,37,C

2,0,Mallet, Mr. Albert,male,31,37,C

2,1,Mallet, Mrs. Albert (Antoinette Magnin),female,24,37,C

2,0,Mangiavacchi, Mr. Serafino Emilio,male,30,15.58,C

2,0,Matthews, Mr. William John,male,30,13,S

2,0,Maybery, Mr. Frank Hubert,male,40,16,S

2,0,McCrae, Mr. Arthur Gordon,male,32,13.5,S

2,0,McCrie, Mr. James Matthew,male,30,13,S

2,0,McKane, Mr. Peter David,male,46,26,S

2,1,Mellinger, Miss. Madeleine Violet,female,13,19.5,S

2,1,Mellinger, Mrs. (Elizabeth Anne Maidment),female,41,19.5,S

2,1,Mellors, Mr. William John,male,19,10.5,S

2,0,Meyer, Mr. August,male,39,13,S

2,0,Milling, Mr. Jacob Christian,male,48,13,S

2,0,Mitchell, Mr. Henry Michael,male,70,10.5,S

2,0,Montvila, Rev. Juozas,male,27,13,S

2,0,Moraweck, Dr. Ernest,male,54,14,S

2,0,Morley, Mr. Henry Samuel (Mr Henry Marshall),male,39,26,S

2,0,Mudd, Mr. Thomas Charles,male,16,10.5,S

2,0,Myles, Mr. Thomas Francis,male,62,9.69,Q

2,0,Nasser, Mr. Nicholas,male,33,30.07,C

2,1,Nasser, Mrs. Nicholas (Adele Achem),female,14,30.07,C

2,1,Navratil, Master. Edmond Roger,male,2,26,S

2,1,Navratil, Master. Michel M,male,3,26,S

2,0,Navratil, Mr. Michel (Louis M Hoffman),male,37,26,S

2,0,Nesson, Mr. Israel,male,26,13,S

2,0,Nicholls, Mr. Joseph Charles,male,19,36.75,S

2,0,Norman, Mr. Robert Douglas,male,28,13.5,S

2,1,Nourney, Mr. Alfred (Baron von Drachstedt),male,20,13.86,C

2,1,Nye, Mrs. (Elizabeth Ramell),female,29,10.5,S

2,0,Otter, Mr. Richard,male,39,13,S

2,1,Oxenham, Mr. Percy Thomas,male,22,10.5,S

2,1,Padro y Manent, Mr. Julian,male,26,13.86,C

2,0,Pain, Dr. Alfred,male,23,10.5,S

2,1,Pallas y Castello, Mr. Emilio,male,29,13.86,C

2,0,Parker, Mr. Clifford Richard,male,28,10.5,S

2,0,Parkes, Mr. Francis Frank,male,18,0,S

2,1,Parrish, Mrs. (Lutie Davis),female,50,26,S

2,0,Pengelly, Mr. Frederick William,male,19,10.5,S

2,0,Pernot, Mr. Rene,male,39,15.05,C

2,0,Peruschitz, Rev. Joseph Maria,male,41,13,S

2,1,Phillips, Miss. Alice Frances Louisa,female,21,21,S

2,1,Phillips, Miss. Kate Florence (Mrs Kate Louise Phillips Marshall),female,19,26,S

2,0,Phillips, Mr. Escott Robert,male,43,21,S

2,1,Pinsky, Mrs. (Rosa),female,32,13,S

2,0,Ponesell, Mr. Martin,male,34,13,S

2,1,Portaluppi, Mr. Emilio Ilario Giuseppe,male,30,12.74,C

2,0,Pulbaum, Mr. Franz,male,27,15.03,C

2,1,Quick, Miss. Phyllis May,female,2,26,S

2,1,Quick, Miss. Winifred Vera,female,8,26,S

2,1,Quick, Mrs. Frederick Charles (Jane Richards),female,33,26,S

2,0,Reeves, Mr. David,male,36,10.5,S

2,0,Renouf, Mr. Peter Henry,male,34,21,S

2,1,Renouf, Mrs. Peter Henry (Lillian Jefferys),female,30,21,S

2,1,Reynaldo, Ms. Encarnacion,female,28,13,S

2,0,Richard, Mr. Emile,male,23,15.05,C

2,1,Richards, Master. George Sibley,male,1,18.75,S

2,1,Richards, Master. William Rowe,male,3,18.75,S

2,1,Richards, Mrs. Sidney (Emily Hocking),female,24,18.75,S

2,1,Ridsdale, Miss. Lucy,female,50,10.5,S

2,0,Rogers, Mr. Reginald Harry,male,19,10.5,S

2,1,Rugg, Miss. Emily,female,21,10.5,S

2,0,Schmidt, Mr. August,male,26,13,S

2,0,Sedgwick, Mr. Charles Frederick Waddington,male,25,13,S

2,0,Sharp, Mr. Percival James R,male,27,26,S

2,1,Shelley, Mrs. William (Imanita Parrish Hall),female,25,26,S

2,1,Silven, Miss. Lyyli Karoliina,female,18,13,S

2,1,Sincock, Miss. Maude,female,20,36.75,S

2,1,Sinkkonen, Miss. Anna,female,30,13,S

2,0,Sjostedt, Mr. Ernst Adolf,male,59,13.5,S

2,1,Slayter, Miss. Hilda Mary,female,30,12.35,Q

2,0,Slemen, Mr. Richard James,male,35,10.5,S

2,1,Smith, Miss. Marion Elsie,female,40,13,S

2,0,Sobey, Mr. Samuel James Hayden,male,25,13,S

2,0,Stanton, Mr. Samuel Ward,male,41,15.05,C

2,0,Stokes, Mr. Philip Joseph,male,25,10.5,S

2,0,Swane, Mr. George,male,19,13,S

2,0,Sweet, Mr. George Frederick,male,14,65,S

2,1,Toomey, Miss. Ellen,female,50,10.5,S

2,0,Troupiansky, Mr. Moses Aaron,male,23,13,S

2,1,Trout, Mrs. William H (Jessie L),female,28,12.65,S

2,1,Troutt, Miss. Edwina Celia Winnie,female,27,10.5,S

2,0,Turpin, Mr. William John Robert,male,29,21,S

2,0,Turpin, Mrs. William John Robert (Dorothy Ann Wonnacott),female,27,21,S

2,0,Veal, Mr. James,male,40,13,S

2,1,Walcroft, Miss. Nellie,female,31,21,S

2,0,Ware, Mr. John James,male,30,21,S

2,0,Ware, Mr. William Jeffery,male,23,10.5,S

2,1,Ware, Mrs. John James (Florence Louise Long),female,31,21,S

2,0,Watson, Mr. Ennis Hastings,male,15,0,S

2,1,Watt, Miss. Bertha J,female,12,15.75,S

2,1,Watt, Mrs. James (Elizabeth Bessie Inglis Milne),female,40,15.75,S

2,1,Webber, Miss. Susan,female,33,13,S

2,0,Weisz, Mr. Leopold,male,27,26,S

2,1,Weisz, Mrs. Leopold (Mathilde Francoise Pede),female,29,26,S

2,1,Wells, Master. Ralph Lester,male,2,23,S

2,1,Wells, Miss. Joan,female,4,23,S

2,1,Wells, Mrs. Arthur Henry (Addie Dart Trevaskis),female,29,23,S

2,1,West, Miss. Barbara J,female,1,27.75,S

2,1,West, Miss. Constance Mirium,female,5,27.75,S

2,0,West, Mr. Edwy Arthur,male,36,27.75,S

2,1,West, Mrs. Edwy Arthur (Ada Mary Worth),female,33,27.75,S

2,0,Wheadon, Mr. Edward H,male,66,10.5,S

2,0,Wheeler, Mr. Edwin Frederick,male,24,12.88,S

2,1,Wilhelms, Mr. Charles,male,31,13,S

2,1,Williams, Mr. Charles Eugene,male,23,13,S

2,1,Wright, Miss. Marion,female,26,13.5,S

2,0,Yrois, Miss. Henriette (Mrs Harbeck),female,24,13,S

3,0,Abbing, Mr. Anthony,male,42,7.55,S

3,0,Abbott, Master. Eugene Joseph,male,13,20.25,S

3,0,Abbott, Mr. Rossmore Edward,male,16,20.25,S

3,1,Abbott, Mrs. Stanton (Rosa Hunt),female,35,20.25,S

3,1,Abelseth, Miss. Karen Marie,female,16,7.65,S

3,1,Abelseth, Mr. Olaus Jorgensen,male,25,7.65,S

3,1,Abrahamsson, Mr. Abraham August Johannes,male,20,7.93,S

3,1,Abrahim, Mrs. Joseph (Sophie Halaut Easu),female,18,7.23,C

3,0,Adahl, Mr. Mauritz Nils Martin,male,30,7.25,S

3,0,Adams, Mr. John,male,26,8.05,S

3,0,Ahlin, Mrs. Johan (Johanna Persdotter Larsson),female,40,9.48,S

3,1,Aks, Master. Philip Frank,male,1,9.35,S

3,1,Aks, Mrs. Sam (Leah Rosen),female,18,9.35,S

3,1,Albimona, Mr. Nassef Cassem,male,26,18.79,C

3,0,Alexander, Mr. William,male,26,7.89,S

3,0,Alhomaki, Mr. Ilmari Rudolf,male,20,7.93,S

3,0,Ali, Mr. Ahmed,male,24,7.05,S

3,0,Ali, Mr. William,male,25,7.05,S

3,0,Allen, Mr. William Henry,male,35,8.05,S

3,0,Allum, Mr. Owen George,male,18,8.3,S

3,0,Andersen, Mr. Albert Karvin,male,32,22.53,S

3,1,Andersen-Jensen, Miss. Carla Christine Nielsine,female,19,7.85,S

3,0,Andersson, Master. Sigvard Harald Elias,male,4,31.28,S

3,0,Andersson, Miss. Ebba Iris Alfrida,female,6,31.28,S

3,0,Andersson, Miss. Ellis Anna Maria,female,2,31.28,S

3,1,Andersson, Miss. Erna Alexandra,female,17,7.93,S

3,0,Andersson, Miss. Ida Augusta Margareta,female,38,7.78,S

3,0,Andersson, Miss. Ingeborg Constanzia,female,9,31.28,S

3,0,Andersson, Miss. Sigrid Elisabeth,female,11,31.28,S

3,0,Andersson, Mr. Anders Johan,male,39,31.28,S

3,1,Andersson, Mr. August Edvard (Wennerstrom),male,27,7.8,S

3,0,Andersson, Mr. Johan Samuel,male,26,7.78,S

3,0,Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren),female,39,31.28,S

3,0,Andreasson, Mr. Paul Edvin,male,20,7.85,S

3,0,Angheloff, Mr. Minko,male,26,7.9,S

3,0,Arnold-Franchi, Mr. Josef,male,25,17.8,S

3,0,Arnold-Franchi, Mrs. Josef (Josefine Franchi),female,18,17.8,S

3,0,Aronsson, Mr. Ernst Axel Algot,male,24,7.78,S

3,0,Asim, Mr. Adola,male,35,7.05,S

3,0,Asplund, Master. Carl Edgar,male,5,31.39,S

3,0,Asplund, Master. Clarence Gustaf Hugo,male,9,31.39,S

3,1,Asplund, Master. Edvin Rojj Felix,male,3,31.39,S

3,0,Asplund, Master. Filip Oscar,male,13,31.39,S

3,1,Asplund, Miss. Lillian Gertrud,female,5,31.39,S

3,0,Asplund, Mr. Carl Oscar Vilhelm Gustafsson,male,40,31.39,S

3,1,Asplund, Mr. Johan Charles,male,23,7.8,S

3,1,Asplund, Mrs. Carl Oscar (Selma Augusta Emilia Johansson),female,38,31.39,S

3,1,Assaf Khalil, Mrs. Mariana (Miriam),female,45,7.23,C

3,0,Assaf, Mr. Gerios,male,21,7.23,C

3,0,Assam, Mr. Ali,male,23,7.05,S

3,0,Attalah, Miss. Malake,female,17,14.46,C

3,0,Attalah, Mr. Sleiman,male,30,7.23,C

3,0,Augustsson, Mr. Albert,male,23,7.85,S

3,1,Ayoub, Miss. Banoura,female,13,7.23,C

3,0,Baccos, Mr. Raffull,male,20,7.23,C

3,0,Backstrom, Mr. Karl Alfred,male,32,15.85,S

3,1,Backstrom, Mrs. Karl Alfred (Maria Mathilda Gustafsson),female,33,15.85,S

3,1,Baclini, Miss. Eugenie,female,1,19.26,C

3,1,Baclini, Miss. Helene Barbara,female,1,19.26,C

3,1,Baclini, Miss. Marie Catherine,female,5,19.26,C

3,1,Baclini, Mrs. Solomon (Latifa Qurban),female,24,19.26,C

3,1,Badman, Miss. Emily Louisa,female,18,8.05,S

3,0,Badt, Mr. Mohamed,male,40,7.23,C

3,0,Balkic, Mr. Cerin,male,26,7.9,S

3,1,Barah, Mr. Hanna Assi,male,20,7.23,C

3,0,Barbara, Miss. Saiide,female,18,14.45,C

3,0,Barbara, Mrs. (Catherine David),female,45,14.45,C

3,0,Barry, Miss. Julia,female,27,7.88,Q

3,0,Barton, Mr. David John,male,22,8.05,S

3,0,Beavan, Mr. William Thomas,male,19,8.05,S

3,0,Bengtsson, Mr. John Viktor,male,26,7.78,S

3,0,Berglund, Mr. Karl Ivar Sven,male,22,9.35,S

3,0,Betros, Master. Seman,male,20,7.23,C

3,0,Betros, Mr. Tannous,male,20,4.01,C

3,1,Bing, Mr. Lee,male,32,56.5,S

3,0,Birkeland, Mr. Hans Martin Monsen,male,21,7.78,S

3,0,Bjorklund, Mr. Ernst Herbert,male,18,7.75,S

3,0,Bostandyeff, Mr. Guentcho,male,26,7.9,S

3,0,Boulos, Master. Akar,male,6,15.25,C

3,0,Boulos, Miss. Nourelain,female,9,15.25,C

3,0,Boulos, Mr. Hanna,male,18,7.23,C

3,0,Boulos, Mrs. Joseph (Sultana),female,40,15.25,C

3,0,Bourke, Miss. Mary,female,40,7.75,Q

3,0,Bourke, Mr. John,male,40,15.5,Q

3,0,Bourke, Mrs. John (Catherine),female,32,15.5,Q

3,0,Bowen, Mr. David John Dai,male,21,16.1,S

3,1,Bradley, Miss. Bridget Delia,female,22,7.73,Q

3,0,Braf, Miss. Elin Ester Maria,female,20,7.85,S

3,0,Braund, Mr. Lewis Richard,male,29,7.05,S

3,0,Braund, Mr. Owen Harris,male,22,7.25,S

3,0,Brobeck, Mr. Karl Rudolf,male,22,7.8,S

3,0,Brocklebank, Mr. William Alfred,male,35,8.05,S

3,0,Buckley, Miss. Katherine,female,19,7.28,Q

3,1,Buckley, Mr. Daniel,male,21,7.82,Q

3,0,Burke, Mr. Jeremiah,male,19,6.75,Q

3,0,Burns, Miss. Mary Delia,female,18,7.88,Q

3,0,Cacic, Miss. Manda,female,21,8.66,S

3,0,Cacic, Miss. Marija,female,30,8.66,S

3,0,Cacic, Mr. Jego Grga,male,18,8.66,S

3,0,Cacic, Mr. Luka,male,38,8.66,S

3,0,Calic, Mr. Jovo,male,17,8.66,S

3,0,Calic, Mr. Petar,male,17,8.66,S

3,0,Canavan, Miss. Mary,female,21,7.75,Q

3,0,Canavan, Mr. Patrick,male,21,7.75,Q

3,0,Cann, Mr. Ernest Charles,male,21,8.05,S

3,0,Caram, Mr. Joseph,male,28,14.46,C

3,0,Caram, Mrs. Joseph (Maria Elias),female,18,14.46,C

3,0,Carlsson, Mr. August Sigfrid,male,28,7.8,S

3,0,Carlsson, Mr. Carl Robert,male,24,7.85,S

3,1,Carr, Miss. Helen Ellen,female,16,7.75,Q

3,0,Carr, Miss. Jeannie,female,37,7.75,Q

3,0,Carver, Mr. Alfred John,male,28,7.25,S

3,0,Celotti, Mr. Francesco,male,24,8.05,S

3,0,Charters, Mr. David,male,21,7.73,Q

3,1,Chip, Mr. Chang,male,32,56.5,S

3,0,Christmann, Mr. Emil,male,29,8.05,S

3,0,Chronopoulos, Mr. Apostolos,male,26,14.45,C

3,0,Chronopoulos, Mr. Demetrios,male,18,14.45,C

3,0,Coelho, Mr. Domingos Fernandeo,male,20,7.05,S

3,1,Cohen, Mr. Gurshon Gus,male,18,8.05,S

3,0,Colbert, Mr. Patrick,male,24,7.25,Q

3,0,Coleff, Mr. Peju,male,36,7.5,S

3,0,Coleff, Mr. Satio,male,24,7.5,S

3,0,Conlon, Mr. Thomas Henry,male,31,7.73,Q

3,0,Connaghton, Mr. Michael,male,31,7.75,Q

3,1,Connolly, Miss. Kate,female,22,7.75,Q

3,0,Connolly, Miss. Kate,female,30,7.63,Q

3,0,Connors, Mr. Patrick,male,71,7.75,Q

3,0,Cook, Mr. Jacob,male,43,8.05,S

3,0,Cor, Mr. Bartol,male,35,7.9,S

3,0,Cor, Mr. Ivan,male,27,7.9,S

3,0,Cor, Mr. Liudevit,male,19,7.9,S

3,0,Corn, Mr. Harry,male,30,8.05,S

3,1,Coutts, Master. Eden Leslie Neville,male,9,15.9,S

3,1,Coutts, Master. William Loch William,male,3,15.9,S

3,1,Coutts, Mrs. William (Winnie Minnie Treanor),female,36,15.9,S

3,0,Coxon, Mr. Daniel,male,59,7.25,S

3,0,Crease, Mr. Ernest James,male,19,8.16,S

3,1,Cribb, Miss. Laura Alice,female,17,16.1,S

3,0,Cribb, Mr. John Hatfield,male,44,16.1,S

3,0,Culumovic, Mr. Jeso,male,17,8.66,S

3,0,Daher, Mr. Shedid,male,23,7.23,C

3,1,Dahl, Mr. Karl Edwart,male,45,8.05,S

3,0,Dahlberg, Miss. Gerda Ulrika,female,22,10.52,S

3,0,Dakic, Mr. Branko,male,19,10.17,S

3,1,Daly, Miss. Margaret Marcella Maggie,female,30,6.95,Q

3,1,Daly, Mr. Eugene Patrick,male,29,7.75,Q

3,0,Danbom, Master. Gilbert Sigvard Emanuel,male,0,14.4,S

3,0,Danbom, Mr. Ernst Gilbert,male,34,14.4,S

3,0,Danbom, Mrs. Ernst Gilbert (Anna Sigrid Maria Brogren),female,28,14.4,S

3,0,Danoff, Mr. Yoto,male,27,7.9,S

3,0,Dantcheff, Mr. Ristiu,male,25,7.9,S

3,0,Davies, Mr. Alfred J,male,24,24.15,S

3,0,Davies, Mr. Evan,male,22,8.05,S

3,0,Davies, Mr. John Samuel,male,21,24.15,S

3,0,Davies, Mr. Joseph,male,17,8.05,S

3,0,Davison, Mr. Thomas Henry,male,32,16.1,S

3,1,Davison, Mrs. Thomas Henry (Mary E Finck),female,34,16.1,S

3,1,de Messemaeker, Mr. Guillaume Joseph,male,37,17.4,S

3,1,de Messemaeker, Mrs. Guillaume Joseph (Emma),female,36,17.4,S

3,1,de Mulder, Mr. Theodore,male,30,9.5,S

3,0,de Pelsmaeker, Mr. Alfons,male,16,9.5,S

3,1,Dean, Master. Bertram Vere,male,1,20.58,S

3,1,Dean, Miss. Elizabeth Gladys Millvina,female,0,20.58,S

3,0,Dean, Mr. Bertram Frank,male,26,20.58,S

3,1,Dean, Mrs. Bertram (Eva Georgetta Light),female,33,20.58,S

3,0,Delalic, Mr. Redjo,male,25,7.9,S

3,0,Demetri, Mr. Marinko,male,23,7.9,S

3,0,Denkoff, Mr. Mitto,male,30,7.9,S

3,0,Dennis, Mr. Samuel,male,22,7.25,S

3,0,Dennis, Mr. William,male,36,7.25,S

3,1,Devaney, Miss. Margaret Delia,female,19,7.88,Q

3,0,Dika, Mr. Mirko,male,17,7.9,S

3,0,Dimic, Mr. Jovan,male,42,8.66,S

3,0,Dintcheff, Mr. Valtcho,male,43,7.9,S

3,0,Doharr, Mr. Tannous,male,28,7.23,C

3,0,Dooley, Mr. Patrick,male,32,7.75,Q

3,1,Dorking, Mr. Edward Arthur,male,19,8.05,S

3,1,Dowdell, Miss. Elizabeth,female,30,12.48,S

3,0,Doyle, Miss. Elizabeth,female,24,7.75,Q

3,1,Drapkin, Miss. Jennie,female,23,8.05,S

3,0,Drazenoic, Mr. Jozef,male,33,7.9,C

3,0,Duane, Mr. Frank,male,65,7.75,Q

3,1,Duquemin, Mr. Joseph,male,24,7.55,S

3,0,Dyker, Mr. Adolf Fredrik,male,23,13.9,S

3,1,Dyker, Mrs. Adolf Fredrik (Anna Elisabeth Judith Andersson),female,22,13.9,S

3,0,Edvardsson, Mr. Gustaf Hjalmar,male,18,7.78,S

3,0,Eklund, Mr. Hans Linus,male,16,7.78,S

3,0,Ekstrom, Mr. Johan,male,45,6.98,S

3,0,Elias, Mr. Dibo,male,29,7.23,C

3,0,Elias, Mr. Joseph,male,39,7.23,C

3,0,Elias, Mr. Joseph Jr,male,17,7.23,C

3,0,Elias, Mr. Tannous,male,15,7.23,C

3,0,Elsbury, Mr. William James,male,47,7.25,S

3,1,Emanuel, Miss. Virginia Ethel,female,5,12.48,S

3,0,Emir, Mr. Farred Chehab,male,29,7.23,C

3,0,Everett, Mr. Thomas James,male,41,15.1,S

3,0,Farrell, Mr. James,male,41,7.75,Q

3,1,Finoli, Mr. Luigi,male,34,7.05,S

3,0,Fischer, Mr. Eberhard Thelander,male,18,7.8,S

3,0,Fleming, Miss. Honora,female,22,7.75,Q

3,0,Flynn, Mr. James,male,28,7.75,Q

3,0,Flynn, Mr. John,male,42,6.95,Q

3,0,Foley, Mr. Joseph,male,26,7.88,Q

3,0,Foley, Mr. William,male,20,7.75,Q

3,1,Foo, Mr. Choong,male,32,56.5,S

3,0,Ford, Miss. Doolina Margaret Daisy,female,21,34.38,S

3,0,Ford, Miss. Robina Maggie Ruby,female,9,34.38,S

3,0,Ford, Mr. Arthur,male,22,8.05,S

3,0,Ford, Mr. Edward Watson,male,18,34.38,S

3,0,Ford, Mr. William Neal,male,16,34.38,S

3,0,Ford, Mrs. Edward (Margaret Ann Watson),female,48,34.38,S

3,0,Fox, Mr. Patrick,male,22,7.75,Q

3,0,Franklin, Mr. Charles (Charles Fardon),male,38,7.25,S

3,0,Gallagher, Mr. Martin,male,25,7.74,Q

3,0,Garfirth, Mr. John,male,21,14.5,S

3,0,Gheorgheff, Mr. Stanio,male,25,7.9,C

3,0,Gilinski, Mr. Eliezer,male,22,8.05,S

3,1,Gilnagh, Miss. Katherine Katie,female,16,7.73,Q

3,1,Glynn, Miss. Mary Agatha,female,19,7.75,Q

3,1,Goldsmith, Master. Frank John William Frankie,male,9,20.53,S

3,0,Goldsmith, Mr. Frank John,male,33,20.53,S

3,0,Goldsmith, Mr. Nathan,male,41,7.85,S

3,1,Goldsmith, Mrs. Frank John (Emily Alice Brown),female,31,20.53,S

3,0,Goncalves, Mr. Manuel Estanslas,male,38,7.05,S

3,0,Goodwin, Master. Harold Victor,male,9,46.9,S

3,0,Goodwin, Master. Sidney Leonard,male,1,46.9,S

3,0,Goodwin, Master. William Frederick,male,11,46.9,S

3,0,Goodwin, Miss. Jessie Allis,female,10,46.9,S

3,0,Goodwin, Miss. Lillian Amy,female,16,46.9,S

3,0,Goodwin, Mr. Charles Edward,male,14,46.9,S

3,0,Goodwin, Mr. Charles Frederick,male,40,46.9,S

3,0,Goodwin, Mrs. Frederick (Augusta Tyler),female,43,46.9,S

3,0,Green, Mr. George Henry,male,51,8.05,S

3,0,Gronnestad, Mr. Daniel Danielsen,male,32,8.36,S

3,0,Guest, Mr. Robert,male,32,8.05,S

3,0,Gustafsson, Mr. Alfred Ossian,male,20,9.85,S

3,0,Gustafsson, Mr. Anders Vilhelm,male,37,7.93,S

3,0,Gustafsson, Mr. Johan Birger,male,28,7.93,S

3,0,Gustafsson, Mr. Karl Gideon,male,19,7.78,S

3,0,Haas, Miss. Aloisia,female,24,8.85,S

3,0,Hagardon, Miss. Kate,female,17,7.73,Q

3,0,Hagland, Mr. Ingvald Olai Olsen,male,28,19.97,S

3,0,Hagland, Mr. Konrad Mathias Reiersen,male,19,19.97,S

3,0,Hakkarainen, Mr. Pekka Pietari,male,28,15.85,S

3,1,Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck),female,24,15.85,S

3,0,Hampe, Mr. Leon,male,20,9.5,S

3,0,Hanna, Mr. Mansour,male,24,7.23,C

3,0,Hansen, Mr. Claus Peter,male,41,14.11,S

3,0,Hansen, Mr. Henrik Juul,male,26,7.85,S

3,0,Hansen, Mr. Henry Damsgaard,male,21,7.85,S

3,1,Hansen, Mrs. Claus Peter (Jennie L Howard),female,45,14.11,S

3,0,Harknett, Miss. Alice Phoebe,female,21,7.55,S

3,0,Harmer, Mr. Abraham (David Lishin),male,25,7.25,S

3,0,Hart, Mr. Henry,male,27,6.86,Q

3,0,Hassan, Mr. Houssein G N,male,11,18.79,C

3,1,Healy, Miss. Hanora Nora,female,29,7.75,Q

3,1,Hedman, Mr. Oskar Arvid,male,27,6.98,S

3,1,Hee, Mr. Ling,male,24,56.5,S
